すん,寸
せい,せい
せい,世
せい,制
せい,勢
せい,姓
せい,性
せい,政
せい,星
せい,正
せい,生
せい,精
せい,製
せい,西
せい,静
せい,背
ぜい,勢
ぜい,税
ぜい,贅
せき,せき
せき,関
せき,隻
せき,席
せき,石
せき,積
せき,籍
ぜき,関
せこ,世故
せこ,勢子
せし,セ氏
せじ,世事
せち,世知
せつ,節
せつ,説
せと,瀬戸
せど,背戸
ぜに,銭
せひ,施肥
ぜひ,是非
せみ,せみ
せみ,セミ
ぜみ,ゼミ
せめ,攻め
せめ,責め
せり,せり
せり,競り
せる,セル
せろ,世路
ぜろ,ゼロ
せわ,世話
せん,先
せん,千
せん,戦
せん,撰
せん,栓
せん,線
せん,腺
せん,船
せん,選
せん,銭
せん,賤
ぜん,前
ぜん,善
ぜん,禅
ぜん,膳
そい,粗衣
ぞい,沿い
そう,宗
そう,僧
そう,双
そう,壮
そう,宋
そう,層
そう,想
そう,相
そう,草
そう,荘
そう,箏
そう,艘
そう,躁
ぞう,象
ぞう,像
ぞう,増
ぞう,憎
ぞう,蔵
そえ,添え
そか,粗菓
そが,疎画
そが,粗画
そく,束
そく,足
ぞく,俗
ぞく,属
ぞく,賊
ぞく,族
ぞく,続
そこ,そこ
そこ,底
そご,祖語
そご,齟齬
そし,祖師
そし,素子
そし,素志
そし,阻止
そじ,措辞
そじ,素地
そだ,そだ
そち,そち
そち,措置
そつ,そつ
そつ,卒
そで,そで
そと,外
その,園
そば,そば
そふ,祖父
そふ,粗布
そぼ,祖母
そま,そま
そめ,染め
そや,粗野
そら,空
そり,反り
そり,橇
ぞる,ゾル
それ,それ
そろ,ソロ
そわ,そわ
そん,損
そん,村
そん,樽
たい,たい
たい,タイ
たい,他意
たい,体
たい,堆
たい,対
たい,帯
たい,態
たい,泰
たい,袋
たい,隊
たい,台
たい,大
だい,代
だい,台
だい,大
だい,題
たう,多雨
だう,ダウ
たか,たか
たか,高
たか,多寡
たが,たが
たき,多岐
たき,滝
たぎ,多義
だき,唾棄
だき,惰気
だき,舵機
たく,卓
たく,宅
たく,拓
たく,鐸
たぐ,タグ
だく,駄句
だく,諾
たけ,岳
たけ,丈
たけ,他家
たけ,竹
たこ,たこ
たご,たご
たし,足し
たし,多子
たじ,他事
たじ,多事
だし,だし
だし,山車
だし,出し
たせ,他世
ただ,ただ
だだ,だだ
たち,たち
たち,質
たち,太刀
たつ,辰
たつ,竜
だつ,だつ
たて,たて
たて,建て
たて,殺陣
たて,縦
たて,盾
たて,立て
たで,たで
たな,棚
たな,店
たに,谷
だに,だに
